"","Aburria_aburri","Accipiter_bicolor","Amazilia_amabilis","Amazilia_franciae","Amazilia_rosenbergi","Amazilia_tzacatl","Amazona_autumnalis","Amazona_farinosa","Amblycercus_holosericeus","Ampelioides_tschudii","Anabacerthia_variegaticeps","Androdon_aequatorialis","Anthracothorax_nigricollis","Ara_ambiguus","Ara_severus","Aramides_wolfi","Arremon_aurantiirostris","Arremonops_conirostris","Neochelidon_tibialis","Attila_spadiceus","Attila_torridus","Aulacorhynchus_haematopygus","Automolus_ochrolaemus","Hyloctistes_subulatus","Baryphthengus_martii","Bubulcus_ibis","Buteo_brachyurus","Buteo_nitidus","Cacicus_cela","Cacicus_uropygialis","Campephilus_gayaquilensis","Campephilus_haematogaster","Camptostoma_obsoletum","Campylorhamphus_pusillus","Campylorhamphus_trochilirostris","Campylorhynchus_zonatus","Thryothorus_leucopogon","Thryothorus_nigricapillus","Capito_squamatus","Capsiempis_flaveola","Wilsonia_canadensis","Catharus_ustulatus","Celeus_loricatus","Cephalopterus_penduliger","Pipra_mentalis","Cercomacra_tyrannina","Chaetura_cinereiventris","Chaetura_spinicaudus","Chlorophanes_spiza","Chlorophonia_flavirostris","Chlorospingus_canigularis","Chlorospingus_flavigularis","Chlorospingus_flavovirens","Chlorothraupis_olivacea","Chlorothraupis_stolzmanni","Chondrohierax_uncinatus","Chrysothlypis_salmoni","Strix_nigrolineata","Strix_virgata","Claravis_pretiosa","Automolus_rubiginosus","Cnipodectes_subbrunneus","Coereba_flaveola","Colaptes_rubiginosus","Colonia_colonus","Columbina_buckleyi","Conopias_albovittatus","Contopus_cooperi","Contopus_sordidulus","Contopus_virens","Coragyps_atratus","Cranioleuca_erythrops","Crax_rubra","Crotophaga_ani","Leucopternis_plumbeus","Xenopipo_holochlora","Crypturellus_berlepschi","Crypturellus_soui","Cyanerpes_caeruleus","Cyanocompsa_cyanoides","Cymbilaimus_lineatus","Cyphorhinus_phaeocephalus","Dacnis_berlepschi","Dacnis_cayana","Dacnis_lineata","Dacnis_venusta","Damophila_julie","Dendrocincla_fuliginosa","Dendrocolaptes_sanctithomae","Dives_warszewiczi","Dryocopus_lineatus","Dysithamnus_mentalis","Dysithamnus_puncticeps","Elaenia_flavogaster","Elanoides_forficatus","Electron_platyrhynchum","Empidonax_alnorum","Empidonax_virescens","Epinecrophylla_fulviventris","Eubucco_bourcierii","Terenura_callinota","Euphonia_fulvicrissa","Euphonia_laniirostris","Euphonia_minuta","Euphonia_saturata","Euphonia_xanthogaster","Eutoxeres_aquila","Falco_rufigularis","Florisuga_mellivora","Fluvicola_nengeta","Formicarius_nigricapillus","Forpus_coelestis","Furnarius_leucopus","Galbula_ruficauda","Gallinula_chloropus","Geothlypis_semiflava","Geotrygon_montana","Geotrygon_saphirina","Geranospiza_caerulescens","Glaucidium_peruanum","Glaucis_aeneus","Glyphorynchus_spirurus","Grallaria_guatimalensis","Gymnopithys_leucaspis","Myrmeciza_immaculata","Harpagus_bidentatus","Heliodoxa_jacula","Heliomaster_longirostris","Heliothryx_barroti","Hemithraupis_guira","Henicorhina_leucosticta","Herpetotheres_cachinnans","Heterospingus_xanthopygius","Hylopezus_perspicillatus","Hylophylax_naevioides","Icterus_mesomelas","Ictinia_plumbea","Jacamerops_aureus","Laterallus_albigularis","Legatus_leucophaius","Lepidocolaptes_souleyetii","Lepidothrix_coronata","Leptodon_cayanensis","Leptopogon_superciliaris","Leptotila_pallida","Leptotila_verreauxi","Geotrygon_veraguensis","Leucopternis_semiplumbeus","Lipaugus_unirufus","Lophotriccus_pileatus","Malacoptila_panamensis","Manacus_manacus","Masius_chrysopterus","Megaceryle_torquata","Megarynchus_pitangua","Megascops_guatemalae","Melanerpes_pucherani","Micrastur_plumbeus","Micrastur_ruficollis","Micrastur_semitorquatus","Microbates_cinereiventris","Microcerculus_marginatus","Micromonacha_lanceolata","Microrhopias_quixensis","Mionectes_oleagineus","Mionectes_olivaceus","Mitrephanes_phaeocercus","Mitrospingus_cassinii","Molothrus_bonariensis","Momotus_momota","Leucopternis_princeps","Myiarchus_tuberculifer","Myiobius_atricaudus","Myiobius_sulphureipygius","Myiodynastes_maculatus","Myiopagis_caniceps","Myiopagis_subplacens","Myiopagis_viridicata","Myiophobus_fasciatus","Myiornis_atricapillus","Basileuterus_chrysogaster","Phaeothlypis_fulvicauda","Myiotriccus_ornatus","Myiozetetes_cayanensis","Myiozetetes_granadensis","Myiozetetes_similis","Myrmotherula_axillaris","Myrmotherula_ignota","Myrmotherula_pacifica","Myrmotherula_schisticolor","Neomorphus_radiolosus","Notharchus_hyperrhynchus","Notharchus_pectoralis","Notharchus_tectus","Nyctibius_griseus","Nyctidromus_albicollis","Nyctiphrynus_rosenbergi","Nystalus_radiatus","Odontophorus_erythrops","Odontorchilus_branickii","Ornithion_brunneicapillus","Ortalis_erythroptera","Pachyramphus_albogriseus","Pachyramphus_cinnamomeus","Pachyramphus_homochrous","Pachyramphus_spodiurus","Hylophilus_decurtatus","Panyptila_cayennensis","Passer_domesticus","Patagioenas_cayennensis","Patagioenas_goodsoni","Patagioenas_speciosa","Patagioenas_subvinacea","Penelope_ortoni","Penelope_purpurascens","Phaenostictus_mcleannani","Phaethornis_striigularis","Phaethornis_yaruqui","Phyllomyias_griseiceps","Piaya_cayana","Piculus_litae","Picumnus_olivaceus","Pionus_chalcopterus","Pionus_menstruus","Piranga_rubra","Pittasoma_rufopileatum","Platyrinchus_coronatus","Platyrinchus_mystaceus","Myrmeciza_exsul","Polioptila_plumbea","Polioptila_schistaceigula","Porphyrio_martinica","Premnoplex_brunnescens","Progne_chalybea","Psarocolius_wagleri","Aratinga_erythrogenys","Pteroglossus_torquatus","Pulsatrix_perspicillata","Pygochelidon_cyanoleuca","Pyrilia_pulchra","Pyrocephalus_rubinus","Pyrrhura_melanura","Querula_purpurata","Ramphastos_ambiguus","Ramphastos_brevis","Ramphocaenus_melanurus","Ramphocelus_flammigerus","Rhynchocyclus_pacificus","Rhynchortyx_cinctus","Rhytipterna_holerythra","Rostrhamus_sociabilis","Buteo_magnirostris","Saltator_atripennis","Saltator_grossus","Saltator_maximus","Sapayoa_aenigma","Schiffornis_turdina","Sclerurus_guatemalensis","Sclerurus_mexicanus","Scytalopus_chocoensis","Parula_pitiayumi","Myrmeciza_berlepschi","Myrmeciza_nigricauda","Sirystes_albogriseus","Sittasomus_griseicapillus","Carduelis_xanthogastra","Spizaetus_ornatus","Spizaetus_tyrannus","Oryzoborus_angolensis","Sporophila_corvina","Oryzoborus_crassirostris","Oryzoborus_funereus","Sporophila_nigricollis","Stelgidopteryx_ruficollis","Streptoprocne_zonaris","Synallaxis_brachyura","Tachyphonus_delatrii","Tachyphonus_luctuosus","Tachyphonus_rufus","Tangara_cyanicollis","Tangara_florida","Tangara_gyrola","Tangara_icterocephala","Tangara_johannae","Tangara_larvata","Tangara_lavinia","Tangara_palmeri","Tapera_naevia","Taraba_major","Terenotriccus_erythrurus","Tersina_viridis","Thalurania_colombica","Thamnistes_anabatinus","Thamnophilus_atrinucha","Thraupis_episcopus","Thraupis_palmarum","Threnetes_ruckeri","Tiaris_obscurus","Tiaris_olivaceus","Tinamus_major","Tityra_inquisitor","Tityra_semifasciata","Todirostrum_cinereum","Todirostrum_nigriceps","Tolmomyias_assimilis","Touit_dilectissimus","Troglodytes_aedon","Trogon_caligatus","Trogon_chionurus","Trogon_collaris","Trogon_comptus","Trogon_massena","Trogon_rufus","Hylophilus_ochraceiceps","Turdus_assimilis","Turdus_maculirostris","Turdus_obsoletus","Tyrannulus_elatus","Tyrannus_melancholicus","Tyrannus_niveigularis","Vanellus_chilensis","Veniliornis_callonotus","Veniliornis_kirkii","Vireo_olivaceus","Vireolanius_leucotis","Volatinia_jacarina","Xenerpestes_minlosi","Xenops_minutus","Xenops_rutilans","Xiphorhynchus_erythropygius","Xiphorhynchus_lachrymosus","Zimmerius_albigularis","Zimmerius_chrysops","Zonotrichia_capensis"
"OG52",0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PR19",0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,3,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,4,2,1,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,3,0,0,1,0,0,0,0,0,3,0,0,0,0,3,2,0,0,0,4,0,12,0,0,0,0,1,0,0,0,2,2,0,1,8,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3,0,1,0,3,1,0,0,0,0,0,0,0,0,0,11,1,0,0,0,0,1,1,0,2,1,0,0,1,0,1,0,0,0,0,6,0,1,0,0,0,0,0,0,1,0,10,0,2,0,0,0,0,0,0,0,0,3,0,3,2,6,4,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,2,0,0,0,0,0,0,2,0,8,5,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,14,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"PR20",0,0,0,0,1,4,0,1,0,0,0,0,0,0,1,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,13,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,2,0,6,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,17,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,7,0,0,0,0,5,2,0,13,0,0,0,0,0,2,1,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,7,2,4,1,5,0,6,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,1,0,0,0,1,0,1,4,0,0,0,3,0,1,1,1,0,0,0,0,0,0,2,7,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0
"PR22",0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,2,0,0,0,7,0,2,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,1,4,0,0,0,17,0,10,0,0,7,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,1,5,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,3,0,0,0,0,0,6,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,2,0,0,2,3,1,0,6,0,0,1,0,1,0,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,2,0,0,0,0,0,0,2,0,3,0,0,1,0,1,0,4,2,1,3,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,3,0,6,1,0,0,0,1,1,0,0,0,0,0,0,0,6,0,0
"PR23",0,0,0,0,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,14,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
"PR24",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,15,0,12,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,6,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,8,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,7,0,1,2,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,1,0,7,0,0,0,0,0,0,0,0,0,1,0,0,2,9,0,0
"PR25",0,0,0,1,1,3,0,3,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,3,0,5,0,1,0,0,0,4,0,0,0,0,0,0,0,0,9,1,0,0,0,1,0,1,0,0,0,0,0,5,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,7,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,4,2,0,0,0,0,0,1,0,0,0,4,0,4,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,10,0,4,0,0,8,0,0,0,0,0,0,0,0,1,2,0,1,0,0,9,0,0,2,0,0,0,0,0,1,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,8,0,0,1,0,12,0,0,28,0,1,0,0,0,0,8,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,2,0,4,0,3,0,2,0,0,0,0,0,0,0,1,0,0,2,0,0,1,6,3,0,0,0,2,0,0,16,0,0,0,0,0,0,0,1,0,0,0,1,0,0,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"PR28",0,0,0,0,2,0,3,1,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,3,0,0,0,0,8,2,0,0,0,0,0,6,1,0,0,1,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,1,4,0,0,0,0,0,0,0,0,1,0,0,3,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,1,0,2,2,1,0,0,0,0,0,0,0,0,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,3,0,0,0,1,0,1,0,0,2,0,2,0,0,0,1,3,0,0,0,2,0,9,0,0,0,0,0,1,0,2,0,0,1,0,0,6,18,1,1,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,2,0,0,10,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
"PR29",0,0,0,0,2,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,4,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,1,0,0,0,0,0,0,3,1,2,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,7,1,2,0,0,9,0,12,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,5,2,0,13,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,2,0,1,0,0,0,0,0,0,2,2,1,1,0,0,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3,0,4,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
"PR30",0,0,2,0,4,1,0,1,0,0,0,1,0,0,0,0,1,0,0,6,0,0,0,1,1,0,0,0,0,1,8,0,0,0,0,0,1,2,0,0,0,11,0,2,0,0,0,0,1,0,1,1,0,0,1,0,4,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,2,1,0,1,0,1,0,0,2,2,0,0,0,1,0,7,3,0,0,1,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,2,1,0,1,0,0,0,0,0,0,2,0,2,4,0,0,0,0,15,0,11,0,0,0,0,1,0,0,0,2,3,0,3,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,4,2,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,6,1,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,6,0,2,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,1,1,3,0,0,0,5,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,5,4,0,1,0,1,0,0,0,1,0,0,0,0,0,2,0,6,0,0,2,0,0,5,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5,0,1,2,0,0,0,5,0,0
"PR33",0,0,0,1,1,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,2,10,0,0,0,0,1,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,1,0,0,0,0,1,2,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,4,0,2,0,0,5,0,2,0,0,0,2,7,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,13,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,2,2,0,0,3,0,0,0,4,0,2,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,2,0,0,0,0,8,6,0,20,0,0,0,0,0,2,6,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,5,1,0,0,0,1,1,0,4,1,2,0,2,3,0,0,1,0,0,2,1,0,1,3,1,0,0,0,3,0,0,4,1,1,0,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,0,1,1,1,0,1,0,0,2,4,0,0
"PR36",0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,4,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,1,2,2,0,1,1,0,0,0,5,0,0,1,0,2,0,0,0,0,1,0,0,2,0,0,0,0,5,0,0,0,0,0,0,1,0,0,1,1,0,0,5,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,1,0,0,0,0,1,0,8,0,0,1,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,3,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,8,0,0,0,1,2,0,0,0,1,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,1,4,0,0
"PR21",0,0,0,0,1,0,4,3,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,1,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,1,0,0,0,4,0,1,2,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,12,2,0,2,1,0,1,4,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,5,0,0,0,2,0,1,0,0,0,0,4,0,0,0,1,0,1,0,0,1,0,13,0,1,0,0,0,0,0,0,0,1,0,0,7,0,4,1,0,1,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,1,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,1,10,0,0
"PR21WUE",0,0,0,0,2,0,4,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,9,0,0,0,0,2,0,0,0,0,0,12,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,2,0,5,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,4,0,6,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,4,0,2,0,0,0,0,0,0,0,1,0,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,2,0,0,2,0,0,0,1,0,0,0,0,0,3,5,0,0,1,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0
